Name,f1,f2,f3,color
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/04 Hassan Aoni al-'Ajami (Chant Et 'ud Oriental).wav,-19.360712,54.878284,6.2377696,skyblue
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/05 Mohamed Qasim Zubaida.wav,-21.949287,46.247917,45.51357,red
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/06 Mohamed Hmoud al-Harity (Chant Et 'ud Oriental).wav,-32.26836,49.1573,-6.119399,skyblue
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/07 Flute Et Percissions.wav,-0.010284421,-30.386127,84.81589,olive
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/08 Faraj Mahjoub Assaile'.wav,36.89783,68.1709,-39.234818,red
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/09 Kamilia Anbar Yakout (Chant Solo) Et Son Orchestra.wav,35.233753,32.084293,-41.73148,red
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/10 Abdullah Abdul Zahayri.wav,-12.259737,43.194954,12.636225,red
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/11 Orchestre De Pecheurs.wav,-26.256346,58.851765,-12.229717,red
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/12 Mohamed al-Kouek.wav,-14.974866,61.15802,-6.53104,olive
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/13 Danse De Marriage A Wadidakh.wav,-69.54766,-22.578724,34.22033,skyblue
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/14 Mohamed Qasim Zubaida.wav,-22.72976,52.961212,29.75514,red
./Clips/Various Artists/Yemen_ Musiques Du Coeur De L'Arabie/15 Chant Religieux Du Soir.wav,-25.682955,12.201258,64.08431,olive
./Clips/Yahya Al-Nunu~ Muhammad Al-Khamisi~ Muhammad 'ali Al Sudi_/Yemen. Yahya Al-Nunu. Le Chant Des Sanaa. Yemen. Yahya Al-Nunu. The Singing Of Sanaa_/01 Fertash.wav,-17.270943,9.967619,5.48725,darkblue
./Clips/Yahya Al-Nunu~ Muhammad Al-Khamisi~ Muhammad 'ali Al Sudi_/Yemen. Yahya Al-Nunu. Le Chant Des Sanaa. Yemen. Yahya Al-Nunu. The Singing Of Sanaa_/02 Ayyu Shayyin Ara Wa-Asma'U Hamsa.wav,-20.197605,13.620383,3.2194943,red
./Clips/Yahya Al-Nunu~ Muhammad Al-Khamisi~ Muhammad 'ali Al Sudi_/Yemen. Yahya Al-Nunu. Le Chant Des Sanaa. Yemen. Yahya Al-Nunu. The Singing Of Sanaa_/03 Li Fi Ruba Hajer Ghuzayyel Alta.wav,28.994982,-13.082509,78.88461,darkblue
./Clips/Yahya Al-Nunu~ Muhammad Al-Khamisi~ Muhammad 'ali Al Sudi_/Yemen. Yahya Al-Nunu. Le Chant Des Sanaa. Yemen. Yahya Al-Nunu. The Singing Of Sanaa_/04 Akhdar Limeh.wav,0.51222247,50.831837,-37.15559,red
./Clips/Yahya Al-Nunu~ Muhammad Al-Khamisi~ Muhammad 'ali Al Sudi_/Yemen. Yahya Al-Nunu. Le Chant Des Sanaa. Yemen. Yahya Al-Nunu. The Singing Of Sanaa_/05 Salli Ya Rabbi.wav,3.5234563,46.706215,-16.83793,red
./Clips/Yahya Al-Nunu~ Muhammad Al-Khamisi~ Muhammad 'ali Al Sudi_/Yemen. Yahya Al-Nunu. Le Chant Des Sanaa. Yemen. Yahya Al-Nunu. The Singing Of Sanaa_/06 Al-Burr Wa-S-Samn Khirat Ma Tishilleh Banani.wav,6.3531404,43.407433,-27.538706,red
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/1-01 Kadni I-Hawa.wav,12.17594,31.085178,94.89631,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/1-02 Men Reqqet Ahl El-Baha.wav,-6.98496,13.185444,101.17699,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/1-03 Sellemt Rohak.wav,-6.314634,34.760403,72.85518,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/1-04 Fel-Bo'd Yama.wav,2.0841026,8.841282,111.47221,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/1-05 Enta Farid Fel-Hoson.wav,-0.9973882,18.954422,64.82756,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-01 Isqini I-Rah (Mouwashah).wav,-9.902023,7.288282,116.13466,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-02 Allah Yesun.wav,-14.536409,10.023192,114.00785,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-03 _afdihi Dhabiyan Ibtasam (Mouwashah).wav,-26.759539,8.515947,108.31262,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-04 Da_ El-_azul.wav,-3.0757463,14.35754,109.78465,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-05 _amr El-Gharam.wav,-13.841546,-2.9607673,111.32632,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-06 _a La Fi Sabili-Llah.wav,-9.787372,4.7416635,107.73584,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-07 Lam Yatul Layli.wav,-15.346843,3.1020405,113.2651,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-08 Sallemt Rohak.wav,29.735048,-10.281086,102.1982,darkblue
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-09 Ya Nahif al-Qawam.wav,-10.140154,16.042078,112.55377,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-10 Mawared Es-Sabr.wav,-5.23512,7.968338,109.76982,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/10-11 Ye_ish We-Ye_shaq Qalbi.wav,-19.408766,2.0424876,103.83962,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/2-01 El-Fu'ād Habbak.wav,14.660629,26.574018,90.27906,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/2-02 Be-Koll-E Marsūm.wav,15.650798,26.104025,82.59989,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/2-03 _Agibtu Li-Sa_Yi D-Dahr.wav,17.690552,26.75782,96.811195,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/2-04 El-Wagh Mesl El-Badr-E Tamām.wav,23.1623,21.281681,65.76638,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/2-05 Bustān Gamālak.wav,-14.376064,20.183596,74.528824,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/2-06 Ya Albi Kām Marra.wav,-47.857044,-1.4582905,59.26721,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/2-07 Da_ El-_Azūl.wav,-25.704151,17.604095,54.212563,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/3-01 Qadd Ma Ahebbak.wav,-10.211223,11.765871,69.54453,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/3-02 Le-Gheir Lotfak Ashki Le-Min Hali.wav,-4.634493,25.328936,80.767426,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/3-03 _An Muhgati Ya _uyuni.wav,-2.676397,17.675457,103.67264,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/3-04 El-Fu_ad Habbak (Sample Record).wav,16.071318,11.804418,98.20931,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/3-05 Fu_adi Amro _agib.wav,-23.351162,18.170721,61.87929,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/4-01 El-Ward Fe Wagnat Bahyy El-Gamal.wav,5.781681,24.63606,69.33731,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/4-02 Marr El-Ghazal El-Farid.wav,0.90340066,18.925081,96.06323,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/4-03 Qifi Ya Umayma L-Qalb.wav,1.184424,21.755384,60.144314,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/4-04 Xa Manta Waheshni.wav,13.658812,33.688038,78.83583,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/4-05 Malik El-Hosn Fe Dawlet Gamalo.wav,7.3155966,12.218634,80.064514,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/4-06 Kont Fein Wel-Hobb Fein.wav,3.7644932,10.892267,98.63738,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-01 Ya Ahl El-Gharam E_lemuna.wav,9.261195,12.624377,97.17493,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-02 Wa-Dawahi L-_uyun.wav,0.06576288,26.570717,96.75991,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-03 Lesan Ed-Dam.wav,5.944122,33.177586,67.4136,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-04 En Tal Dalalak.wav,16.8035,21.094994,61.73959,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-05 Ya Man Asarni Bel-Gamal.wav,10.748977,18.04525,72.09756,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-06 Bi -_abi Bahi L-Gamal.wav,13.249125,25.845594,72.06667,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-07 Yehram _alayya Anzor Gherak.wav,4.7306175,21.855515,75.04442,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/5-08 Matta_hayatak.wav,7.3183036,5.7394075,101.21865,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-01 Kolle Min Ye_shaq Gamil.wav,9.800893,28.310257,79.201515,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-02 Fe Zell Ahdab _uyunak.wav,3.0253158,21.737417,89.08232,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-03 Men Qabl Mahwa L-Gamal.wav,5.660625,20.630415,101.13634,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-04 La Gaza Allah.wav,11.234042,22.00949,97.630714,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-05 Fatakatu Lahziki.wav,9.125794,20.954487,88.6429,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-06 Fe Zaman El-Wasl.wav,12.312671,15.116504,103.8724,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-07 Dayya_ti _ahda Fatan.wav,-4.5330434,32.41061,79.284386,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/6-08 _ukadhdhibu Nafsi.wav,17.623526,20.235346,79.123505,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/7-01 Allah Yesun Dawlet Hosnak.wav,-0.9281398,43.219604,77.25288,goldenrod
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/7-02 Aqsadat Zaynabu Qalbi.wav,2.1907125,18.490631,82.53385,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/7-03 Ya Zaynabu L-Hasna_.wav,10.207725,20.984905,80.12773,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/7-04 Sahi L-Gefun.wav,-20.775848,15.279417,56.644386,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/7-05 El-Kamal Fel-Melah Sodaf.wav,8.68139,28.022388,87.599815,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/7-06 El-Bolbol Gani.wav,13.852948,13.647056,70.245544,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/8-01 Hazz El-Hayah.wav,1.431841,28.866364,89.374405,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/8-02 Ya Laylu Inna L-Habib.wav,2.7315798,35.12882,82.22424,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/8-03 Gaddedi Ya Nafsi Hazzek.wav,16.059769,16.816074,88.16968,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/8-04 El-Helw Lamma En_ataf.wav,8.05074,11.887705,90.886154,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/8-05 _in Shakawta L-Hawa.wav,0.9737436,33.9,75.5492,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/8-06 Wa Hawahu Wa-Huwa Aliyyati.wav,2.7243853,28.040602,79.60871,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-01 Be-Ftekarak Eih Yefidak.wav,25.447691,22.014893,77.28547,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-02 Allahu Ya_lam.wav,0.25463083,10.468619,51.01027,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-03 Mayyaztu Bayna Gamaliha.wav,27.181171,27.488165,89.465904,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-04 Wasl El-Habib.wav,23.746607,23.329054,91.69265,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-05 La Tahsibu _anna Mayli.wav,17.261349,39.274937,85.21477,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-06 Man Lahu _ahdun Bi-Nawmin.wav,26.612211,24.623459,98.41551,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-07 A La Fi Sabili-Llah.wav,24.49922,20.071163,68.48853,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-08 Fa Ya Muhgati Dhubi Gawan.wav,19.787985,31.019972,92.58544,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-09 _uhibbuki Ya Salma.wav,13.003622,35.39733,87.27622,olive
./Clips/Yusuf al-Manyalawi/The Voice Of The Nahda Era _ Yusuf Al-Manyalawi/9-10 Hamilu L-Hawa Ta_ibu.wav,20.008413,31.594162,85.02711,olive
./Clips/ميريام فارسMyriam Fares /Aman/02 دقوا الطبول.wav,-38.660816,20.794155,-90.07459,darkred
./Clips/ميريام فارسMyriam Fares /Aman/03 بذمّتك.wav,33.06488,68.094604,-63.975826,darkred
./Clips/ميريام فارسMyriam Fares /Aman/04 كيفك انت.wav,-8.121338,-61.75038,-106.851295,darkred
./Clips/ميريام فارسMyriam Fares /Aman/05 الزير.wav,-32.954945,5.7454805,-78.95252,darkred
./Clips/ميريام فارسMyriam Fares /Aman/06 شو بحب.wav,-15.932245,23.064125,-96.191345,darkred
./Clips/ميريام فارسMyriam Fares /Aman/07 غروك.wav,-48.577686,4.743772,-80.39997,darkred
./Clips/ميريام فارسMyriam Fares /Aman/08 هالله هالله يا صبايا.wav,0.19520126,31.857197,-101.6789,darkred
./Clips/ميريام فارسMyriam Fares /Aman/09 سمباتيكا.wav,-15.538763,-77.50395,-89.78618,darkred
./Clips/ميريام فارسMyriam Fares /Aman/10 ما ياني النوم.wav,19.58654,0.33968297,-132.44122,darkred
./Clips/ميريام فارسMyriam Fares /Aman/11 غافي.wav,81.89221,-16.585505,-76.35829,darkred
./Clips/ميريام فارسMyriam Fares /Aman/12 أنا غير.wav,-32.33927,29.59336,-71.98782,darkred
./Clips/ميريام فارسMyriam Fares /Aman/13 امان.wav,3.134861,-87.636154,-77.41771,darkred
./EastAfricanClips/Recordings from Jamal Hafidh/Banatil Wattan and Party/Kilele.wav,-21.078846,-37.266003,16.234818,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Banatil Wattan and Party/Samaki Akioza.wav,-27.186504,-41.54113,18.891687,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Banusaada Lele-Mama/Banusaada Tuko Uwanjani.wav,4.279244,-34.70623,46.39508,darkblue
./EastAfricanClips/Recordings from Jamal Hafidh/Banusaada Lele-Mama/Jaji Wetu Kwakutuma.wav,3.6492865,-30.511621,50.541313,darkblue
./EastAfricanClips/Recordings from Jamal Hafidh/Black Star/Chozi Lanichoka.wav,-37.24506,-66.70079,-6.2362556,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Black Star/Mpende Anae Kupenda.wav,-25.575703,-64.8105,-10.336385,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Black Star/Nilikupenda.wav,-36.051975,-60.99482,-6.3040624,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Black Star/Pilipili.wav,-31.40536,-59.021137,-10.585905,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Bonzo _ Party/Bonzo _ Party Vol 1/bonzovol1.wav,6.6941285,-21.15421,57.37859,darkblue
./EastAfricanClips/Recordings from Jamal Hafidh/Bonzo _ Party/Bonzo _ Party Vol 2/bonzo vol2 side2.wav,-60.54468,-32.418346,37.446407,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Buda Bin Mwendo/Baashraf Nadi Hijazi-Violin Oud.wav,-51.581917,-44.885994,21.535442,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Buda Swedi/Jua Toka.wav,-42.81868,-35.687565,45.506878,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Buda Swedi/Sitambae 1.wav,-43.13805,-33.285965,53.062305,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Buda Swedi/Sitambae 2.wav,-43.791744,-33.142643,58.636578,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Buda Swedi/Taqsim-Oud.wav,-42.59288,-42.221516,55.044193,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Buda Swedi/Taqsim-violin.wav,-49.246994,-36.13591,70.83134,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Egyptian Musical Club/Nina Wingi Wa Furaha.wav,-33.344257,-22.939642,36.38446,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Egyptian Musical Club/Uzuri Huongezeka.wav,-40.36516,-21.094662,35.28734,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Hassan and Party/Mja Hulinda Kizima.wav,-18.003237,-31.706263,62.93486,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Hassan and Party/Uimbaji wa Chooni.wav,-21.610958,-29.394226,58.9566,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Jauhar/Iwa Mtulivu.wav,-28.988438,-45.743538,76.688835,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Jauhar/Maashuki.wav,-3.1504683,-60.922913,80.81162,darkblue
./EastAfricanClips/Recordings from Jamal Hafidh/Jauhar/Makusanya.wav,-8.888277,-39.400528,64.37799,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Jauhar/Wakilindaje Kisima.wav,-3.2545984,-53.170033,30.896935,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Jauhar/Wangu Ukhutina.wav,1.7362427,-60.355503,74.03751,darkblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Asma.wav,-65.75541,-30.215082,46.83822,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Ghafula.wav,-37.10132,-28.519249,42.284058,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Howa Howa.wav,-65.08451,-1.9929363,51.086452,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Ila-Mahaba.wav,-65.44189,-42.984295,48.08378,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Kem Kem.wav,-52.00783,-19.036743,51.320873,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/La La La La.wav,-45.892277,-34.594383,36.69096,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Mafuta.wav,-38.20559,-26.615053,74.78766,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Mpenzi Wenda Zako.wav,-58.570953,-22.77644,44.100025,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Naliya.wav,-52.340744,-28.183973,64.90678,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Nenda.wav,-9.856276,-84.32656,44.68559,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Ni Uzito.wav,-40.871517,-22.884113,51.615696,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Niatani.wav,-49.79988,-2.091948,31.578976,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Nimechoka Kusubiri.wav,-54.516968,-36.64496,30.075054,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Nntakusubiri.wav,-45.029938,-8.018149,34.589485,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Nuni.wav,-51.122307,-33.99701,56.849247,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Nyota.wav,-32.300274,-33.825573,83.58057,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Pete.wav,-25.843824,-88.004524,9.428177,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Sende Zako.wav,-61.552513,-40.51679,69.11687,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Si Mimi Ni Moyo.wav,-28.845121,-37.27966,31.832825,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Sina Neno.wav,-46.5472,-26.255003,43.968838,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Swahibu.wav,-58.579044,-25.194267,55.786484,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Tulia Utuwe.wav,-38.134552,-9.674129,22.257341,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Tuwe Mbali Mbali.wav,-63.86238,-2.0511498,45.047462,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Bhalo/Usibadilike.wav,-67.145966,3.0890536,45.33394,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Suleiman/Dali Yawadudi.wav,-40.71722,-49.030018,76.77346,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Juma Suleiman/Nna Uwa Langu.wav,-37.57096,-47.266434,71.34572,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Howa Howa Mwanangu.wav,-50.031628,-19.435946,60.48983,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Kampanda Mla Mlelea.wav,-50.398796,-18.648962,70.26,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Kheri Uniambiye.wav,1.5473174,-19.295847,69.39882,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Mahaba Jamani.wav,-13.54811,-24.801685,60.408947,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Mbaazi.wav,-42.358017,-30.11636,67.008835,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Mbaazi 2.wav,-42.690174,-46.122646,40.11187,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Muhogo.wav,-63.413834,-30.645708,64.11555,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Pemba.wav,-17.65051,-23.557178,66.475075,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Maalim Shaaban/Uniombee Karima 1 and 2.wav,-21.611141,-33.6376,76.486885,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Malika/Africa (more complete).wav,-8.717081,46.443867,63.454517,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Malika/Africa.wav,-17.921143,-6.059071,76.651596,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Malika/Nimpendae Hajui.wav,-29.730198,-20.72828,80.72791,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Matano Juma/Alfu Leila 1.wav,-62.506073,-5.4205017,34.00159,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Matano Juma/Alfu Leila 2.wav,-48.24596,-50.785797,30.64236,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Mbaruk Effendi/Amma Baadu Nduyangu.wav,-11.437665,-35.93519,82.22643,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Mbaruk Effendi/Basakhera 1.wav,-23.936153,-29.027458,78.264175,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Mbaruk Effendi/Basakhera 2.wav,-28.091644,-19.52521,64.77437,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Mbaruk Effendi/Bwana Swalehe.wav,-37.329674,-26.158535,65.21351,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Mbaruk Effendi/Dana Dana.wav,-37.73999,-19.305027,66.246414,skyblue
./EastAfricanClips/Recordings from Jamal Hafidh/Mbaruk Effendi/Huba na Mapenzi.wav,-14.1238985,-43.21613,76.63786,olive
./EastAfricanClips/Recordings from Jamal Hafidh/Mbaruk Effendi/Huba na Mapenzi 1.wav,-36.972576,-29.484146,58.317028,skyblue
